cropped_images\jpg.jpg,180.421842,0.000000,-0.827323,131.813704,0.000000,-0.355726,125.109208,0.000000,-0.231486
cropped_images\drei.jpg,180.421842,0.000000,-0.827323,131.813704,0.000000,-0.355726,125.109208,0.000000,-0.231486
cropped_images\jpg.jpg,189.451820,0.000000,-0.911034,132.010707,0.000000,0.110740,114.903640,0.000000,-0.044302
cropped_images\d.jpg,189.451820,0.000000,-0.911034,132.010707,0.000000,0.110740,114.903640,0.000000,-0.044302
cropped_images\jpg.jpg,167.599572,0.000000,-0.650047,119.239829,0.000000,-0.152891,96.216274,0.000000,-0.176017
cropped_images\homeless.jpg,167.599572,0.000000,-0.650047,119.239829,0.000000,-0.152891,96.216274,0.000000,-0.176017
cropped_images\jpg.jpg,168.464668,0.000000,0.072692,84.586724,0.000000,0.946819,68.918630,0.000000,0.968564
cropped_images\r.jpg,168.464668,0.000000,0.072692,84.586724,0.000000,0.946819,68.918630,0.000000,0.968564
cropped_images\jpg.jpg,156.734475,0.000000,0.357008,102.436831,0.000000,0.524771,93.591006,0.000000,0.918295
cropped_images\aaron.jpg,156.734475,0.000000,0.357008,102.436831,0.000000,0.524771,93.591006,0.000000,0.918295
cropped_images\jpg.jpg,165.419700,0.000000,-0.419171,122.338330,0.000000,0.222450,107.468951,0.000000,0.212205
cropped_images\g.jpg,165.419700,0.000000,-0.419171,122.338330,0.000000,0.222450,107.468951,0.000000,0.212205
cropped_images\jpg.jpg,139.869379,0.000000,0.078431,101.179872,0.000000,0.667762,90.719486,0.000000,0.534173
cropped_images\koki.jpg,139.869379,0.000000,0.078431,101.179872,0.000000,0.667762,90.719486,0.000000,0.534173
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,179.937901,0.000000,-0.301843,135.830835,0.000000,0.198614,128.927195,0.000000,0.190206
cropped_images\jpg.jpg,172.104925,0.000000,-0.541437,122.186296,0.000000,0.100907,107.991435,0.000000,0.043901
cropped_images\francis.jpg,172.104925,0.000000,-0.541437,122.186296,0.000000,0.100907,107.991435,0.000000,0.043901
cropped_images\jpg.jpg,179.883905,0.000000,-0.388859,137.955145,0.000000,0.464482,133.562005,0.000000,0.227161
cropped_images\Francis.jpg,179.883905,0.000000,-0.388859,137.955145,0.000000,0.464482,133.562005,0.000000,0.227161
cropped_images\Francis.jpg,179.883905,0.000000,-0.388859,137.955145,0.000000,0.464482,133.562005,0.000000,0.227161
cropped_images\Francis.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\Francis.jpg,179.883905,0.000000,-0.388859,137.955145,0.000000,0.464482,133.562005,0.000000,0.227161
cropped_images\jpg.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\chris.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\jpg.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images/chris.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\jpg.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\v.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\v.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\chrs.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\chrs.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,nan,nan,nan,nan,nan,nan,nan,nan,nan
cropped_images\y.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\y.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\y.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\y.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\y.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\y.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\y.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\y.jpg,198.687366,0.000000,0.055558,143.920771,0.000000,0.627561,145.023555,0.000000,0.435202
cropped_images\y.jpg,198.687366,0.000000,0.055558,143.920771,0.000000,0.627561,145.023555,0.000000,0.435202
cropped_images\y.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\y.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\y.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\y.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\y.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\y.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\IMG_20230517_134558246-02.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1401252.png.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\jpg.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\IMG_20230517_134558246-02.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\IMG_20230517_134558246-01-01.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\jpg.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Christian.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1344182.png.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\jpg.jpg,159.291221,0.000000,-0.472876,116.368308,0.000000,0.564686,105.526767,0.000000,0.642825
cropped_images\IMG_20230517_134558246.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\jpg.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\IMG_20230517_134558246.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\jpg.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\IMG_20230517_134558246-02.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\IMG_20230517_134558246-01-01.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\jpg.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1401252.png.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\jpg.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\74b21e2c-e0f3-4b2e-86ec-4e682cd9296e1240166316727967452.jpg,145.978587,0.000000,-0.461490,112.059957,0.000000,-0.066376,107.036403,0.000000,-0.060035
cropped_images\jpg.jpg,145.978587,0.000000,-0.461490,112.059957,0.000000,-0.066376,107.036403,0.000000,-0.060035
cropped_images\74b21e2c-e0f3-4b2e-86ec-4e682cd9296e1240166316727967452.jpg,145.978587,0.000000,-0.461490,112.059957,0.000000,-0.066376,107.036403,0.000000,-0.060035
cropped_images\jpg.jpg,145.978587,0.000000,-0.461490,112.059957,0.000000,-0.066376,107.036403,0.000000,-0.060035
cropped_images\74b21e2c-e0f3-4b2e-86ec-4e682cd9296e1240166316727967452.jpg,145.978587,0.000000,-0.461490,112.059957,0.000000,-0.066376,107.036403,0.000000,-0.060035
cropped_images\jpg.jpg,145.978587,0.000000,-0.461490,112.059957,0.000000,-0.066376,107.036403,0.000000,-0.060035
cropped_images\IMG_20230517_134555154.jpg,184.216274,0.000000,-0.323073,136.449679,0.000000,0.402500,125.931478,0.000000,0.324803
cropped_images\jpg.jpg,184.216274,0.000000,-0.323073,136.449679,0.000000,0.402500,125.931478,0.000000,0.324803
cropped_images\IMG_20230517_134555154.jpg,184.216274,0.000000,-0.323073,136.449679,0.000000,0.402500,125.931478,0.000000,0.324803
cropped_images\jpg.jpg,184.216274,0.000000,-0.323073,136.449679,0.000000,0.402500,125.931478,0.000000,0.324803
cropped_images\IMG_20230517_134558246.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\jpg.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\IMG_20230517_134558246.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\jpg.jpg,171.627409,0.000000,-0.428893,128.220557,0.000000,0.328580,120.920771,0.000000,0.228021
cropped_images\IMG_20230517_134558246-02.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\jpg.jpg,166.271949,0.000000,-0.753268,162.762313,0.000000,-0.408782,182.539615,0.000000,-0.702787
cropped_images\IMG_20230517_134558246-01-01.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\jpg.jpg,178.970021,0.000000,-0.610243,95.261242,0.000000,0.588357,29.055675,0.000000,0.639778
cropped_images\received_1458817841555505.jpg,198.687366,0.000000,0.055558,143.920771,0.000000,0.627561,145.023555,0.000000,0.435202
cropped_images\jpg.jpg,198.687366,0.000000,0.055558,143.920771,0.000000,0.627561,145.023555,0.000000,0.435202
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\Screenshot_20230609-1401252.png.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\jpg.jpg,128.085653,0.000000,-0.219837,109.811563,0.000000,0.171591,102.946467,0.000000,0.241853
cropped_images\Screenshot_20230609-1359112.png.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\jpg.jpg,160.543897,0.000000,-0.631452,131.877944,0.000000,0.209608,119.867238,0.000000,0.148122
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\IMG_20230517_134558246-01.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\jpg.jpg,185.798715,0.000000,-0.525294,120.445396,0.000000,0.511423,72.068522,0.000000,0.574235
cropped_images\98b520e8-5a7d-4433-b48b-c27d4c89a4e4686664940574370143.jpg,157.404711,0.000000,0.053179,132.190578,0.000000,0.899373,123.989293,0.000000,1.073115
cropped_images\jpg.jpg,157.404711,0.000000,0.053179,132.190578,0.000000,0.899373,123.989293,0.000000,1.073115
